,State name,District name,Population,Literate,Male_Literate,Female_Literate,Households_with_Internet,Rural_Households,Urban_Households,Households,Workers,Male_Workers,Female_Workers,literacy_rate,internet_rate,rural_rate,urban_rate,activity_rate,female_activity,male_activity,male_literate,female_literate
331,WEST BENGAL,Maldah,3988845,2086432,1152019,934413,5357,830318,128678,958996,1537847,1086461,451386,52.30667022659442,0.5586050411054895,86.5820086840821,13.417991315917899,38.55369160747033,29.35181458233491,70.64818541766509,55.214787733316975,44.785212266683025
332,WEST BENGAL,Murshidabad,7103807,4055834,2177187,1878647,7951,1501066,350899,1851965,2589907,1985667,604240,57.09380899565543,0.4293277680733707,81.05261168542603,18.947388314573978,36.458014695500594,23.33056746825272,76.66943253174729,53.68037745134539,46.31962254865461
333,WEST BENGAL,Birbhum,3502404,2158447,1201481,956966,5210,831044,134565,965609,1331603,1029770,301833,61.62758493880204,0.5395558657800414,86.06423510965618,13.935764890343814,38.01968590716548,22.666890957740407,77.3331090422596,55.66414185754851,44.33585814245149
334,WEST BENGAL,Barddhaman,7717563,5247208,2918040,2329168,32323,1364868,862368,2227236,2911251,2293083,618168,67.99047834141425,1.4512606656860791,61.28079826295911,38.71920173704089,37.72241315036884,21.23375827092889,78.76624172907111,55.611288898781986,44.38871110121802
335,WEST BENGAL,Nadia,5167600,3480555,1878866,1601689,12787,1081381,468390,1549771,1842607,1554090,288517,67.35341357690223,0.8250896422761814,69.7768250922233,30.223174907776695,35.656920040250796,15.658086613151909,84.34191338684809,53.98179313356635,46.01820686643366
336,WEST BENGAL,North Twenty Four Parganas,10009781,7608693,4056046,3552647,105185,1209337,1649803,2859140,3571624,2945189,626435,76.0125820934544,3.6789034464909025,42.2972292367635,57.7027707632365,35.68134008126651,17.539220253867708,82.46077974613229,53.30805172452089,46.69194827547911
337,WEST BENGAL,Hugli,5519145,4078388,2211777,1866611,31725,992085,647953,1640038,2152870,1713608,439262,73.89528631699294,1.9344063979005364,60.49158617056434,39.50841382943565,39.00731000906843,20.40355432515665,79.59644567484335,54.23164740578876,45.768352594211244
338,WEST BENGAL,Bankura,3596674,2232992,1299337,933655,4273,900515,90885,991400,1466220,1050822,415398,62.08491511880143,0.4310066572523704,90.83266088359895,9.167339116401049,40.76599658462235,28.33121905307526,71.66878094692476,58.18816189220561,41.81183810779439
339,WEST BENGAL,Puruliya,2930115,1624905,1002058,622847,3551,653219,99433,752652,1249642,801254,448388,55.455331957960695,0.47179838756822545,86.78898083045019,13.211019169549806,42.648223704530366,35.88131640901954,64.11868359098045,61.66871294014111,38.33128705985888
340,WEST BENGAL,Haora,4850029,3605206,1942824,1662382,30751,483384,869313,1352697,1819845,1498170,321675,74.33369986035136,2.2733102830863086,35.73483196902188,64.26516803097812,37.522352959126636,17.6759559193228,82.32404408067721,53.88940326849562,46.11059673150438
341,WEST BENGAL,Kolkata,4496694,3588137,1926915,1661222,136618,0,1308106,1308106,1795740,1412466,383274,79.79500050481532,10.443954847695828,0.0,100.0,39.934672005700186,21.34351298072104,78.65648701927897,53.70238092915627,46.29761907084372
342,WEST BENGAL,South Twenty Four Parganas,8161961,5531657,3043277,2488380,20665,1568802,611430,2180232,2964494,2356571,607923,67.77362695068011,0.9478349093124036,71.95573682066862,28.044263179331374,36.320854755370675,20.5068048712529,79.49319512874709,55.01564901800672,44.98435098199328
343,WEST BENGAL,Paschim Medinipur,5913457,4078412,2266913,1811499,8970,1364335,201048,1565383,2509159,1757358,751801,68.96832089926417,0.5730227043477538,87.15662556703376,12.843374432966245,42.4313392318571,29.962270226797106,70.0377297732029,55.58322700109749,44.416772998902516
344,WEST BENGAL,Purba Medinipur,5095875,3923194,2149073,1774121,9076,1193006,170707,1363713,1910320,1516096,394224,76.98764196531508,0.6655359302140552,87.48219016757925,12.51780983242075,37.48757573527608,20.63654256878429,79.3634574312157,54.77865738987162,45.22134261012838
345,JHARKHAND,Garhwa,1322784,653476,405161,248315,565,272872,19180,292052,571431,335451,235980,49.4015651837337,0.19345869913577035,93.43267637270075,6.567323627299249,43.199116409028235,41.29632449062092,58.70367550937908,62.0008998035123,37.9991001964877
346,JHARKHAND,Chatra,1042886,510061,303902,206159,590,200974,14528,215502,397690,251213,146477,48.908605542695945,0.2737793616764577,93.25853124332953,6.741468756670471,38.133602330456064,36.8319545374538,63.16804546254621,59.58150103615058,40.41849896384942
347,JHARKHAND,Kodarma,716259,390249,238780,151469,845,116714,34771,151485,257418,173993,83425,54.48434155801184,0.5578110043898736,77.0465722678813,22.95342773211869,35.93923427140183,32.40837859046376,67.59162140953624,61.186575750354265,38.81342424964574
348,JHARKHAND,Giridih,2445474,1253475,783736,469739,1944,452564,46886,499450,1036277,623946,412331,51.256934238515726,0.38922815096606267,90.6124737210932,9.387526278906797,42.375302293134176,39.789650836600636,60.21034916339936,62.52506033227627,37.47493966772373
349,JHARKHAND,Deoghar,1492073,793538,489837,303701,1944,257373,64337,321710,551467,383691,167776,53.18359088328788,0.6042709272326008,80.00155419477169,19.99844580522831,36.95978682008186,30.423579289422577,69.57642071057742,61.728234816732154,38.271765183267846
350,JHARKHAND,Godda,1313551,604519,376212,228307,874,276454,15576,292030,552191,344019,208172,46.02173802159185,0.2992843201040989,94.66630140738965,5.333698592610348,42.03803278289156,37.69927434528994,62.30072565471006,62.233279681862776,37.76672031813723
351,JHARKHAND,Sahibganj,1150567,483263,287303,195960,591,223450,37543,260993,490202,295690,194512,42.00216067382429,0.22644285478920892,85.6153230163261,14.384676983673891,42.60525462663191,39.679968665978514,60.320031334021486,59.45065109474551,40.54934890525449
352,JHARKHAND,Pakur,900422,352881,206989,145892,328,200588,16587,217175,404584,234012,170572,39.19062395188034,0.15103027512374814,92.36238056866583,7.637619431334178,44.93270932962544,42.15984814031202,57.84015185968797,58.65688433211196,41.34311566788804
353,JHARKHAND,Dhanbad,2684487,1722204,1014950,707254,11568,258764,405455,664219,844504,658851,185653,64.15393332133849,1.741594263337845,38.957632949373625,61.04236705062638,31.458673482121537,21.98367325672821,78.01632674327179,58.93320419648311,41.06679580351689
354,JHARKHAND,Bokaro,2062330,1273520,759088,514432,9754,250312,258452,508764,685368,507677,177691,61.75151406418953,1.91719539904553,49.200022014136216,50.79997798586378,33.232702816717016,25.926363646975055,74.07363635302494,59.60550285821974,40.39449714178026
355,JHARKHAND,Lohardaga,461790,259707,149568,110139,351,96759,14725,111484,221332,121605,99727,56.239199636198265,0.31484338559793335,86.7918266298303,13.20817337016971,47.92914528248771,45.05765094970452,54.94234905029548,57.59105453453315,42.40894546546685
356,JHARKHAND,Purbi Singhbhum,2293919,1507699,856526,651173,22042,262537,342126,604663,837167,616249,220918,65.72590400968822,3.645336327838813,43.418730764078504,56.581269235921496,36.49505496924695,26.388761143236657,73.61123885676335,56.81014579169981,43.1898542083002
357,JHARKHAND,Palamu,1939869,1024563,621706,402857,2155,355529,52375,407904,713175,473042,240133,52.81609222066026,0.5283105828822467,87.15996901231662,12.840030987683376,36.7640804611033,33.670978371367475,66.32902162863252,60.68011435119168,39.319885648808324
358,JHARKHAND,Latehar,726978,350682,209706,140976,340,146377,14137,160514,313379,180106,133273,48.23832358063105,0.21181952976064394,91.19266855227582,8.807331447724186,43.10708164483657,42.52773797861376,57.47226202138624,59.799476448748436,40.20052355125156
359,JHARKHAND,Hazaribagh,1734495,1013249,596113,417136,3532,312983,68765,381748,654636,423472,231164,58.41752210297522,0.9252176828693275,81.98680805138468,18.01319194861532,37.74216702844343,35.31183741804606,64.68816258195395,58.831836991697,41.168163008303
360,JHARKHAND,Ramgarh,949443,596497,350031,246466,2876,134067,118558,252625,312125,234202,77923,62.82599376687173,1.138446313706086,53.069569520039586,46.930430479960414,32.8745380186067,24.96531838205847,75.03468161794153,58.68109982112232,41.31890017887768
361,JHARKHAND,Dumka,1321442,672409,406275,266134,1193,303697,23281,326978,624779,367108,257671,50.88448830898366,0.3648563511918233,92.87994910972603,7.120050890273963,47.280092505005896,41.241943151098226,58.758056848901774,60.42081530735014,39.57918469264986
362,JHARKHAND,Jamtara,791042,426312,258260,168052,808,165555,20113,185668,326631,214740,111891,53.89246083014555,0.43518538466510115,89.1672232156322,10.832776784367796,41.291233588102784,34.2560871442086,65.7439128557914,60.58004466212539,39.419955337874605
363,JHARKHAND,Ranchi,2914253,1911433,1085244,826189,22538,420740,310242,730982,1142867,743967,398900,65.58912352496506,3.0832496559422804,57.558188847331394,42.4418111526686,39.21646473384431,34.903448957752744,65.09655104224727,56.77646038338775,43.22353961661225
364,JHARKHAND,Khunti,531885,284575,164741,119834,417,123245,12474,135719,259984,141123,118861,53.50310687460635,0.30725248491368196,90.80895084697059,9.191049153029422,48.879739041334126,45.7185826820112,54.2814173179888,57.890187121145566,42.10981287885443
365,JHARKHAND,Gumla,1025213,559720,321795,237925,831,216629,16445,233074,487508,264774,222734,54.5954840603855,0.35653912491311773,92.9443009516291,7.0556990483709034,47.55187458606163,45.68827588470343,54.31172411529657,57.49213892660616,42.50786107339384
366,JHARKHAND,Simdega,599578,343483,191991,151492,423,144169,11114,155283,288645,159867,128778,57.28745884605506,0.27240586541991074,92.84274518137852,7.157254818621485,48.14135942279403,44.61466507301356,55.38533492698644,55.895342709828434,44.104657290171566
367,JHARKHAND,Pashchimi Singhbhum,1502338,727561,439273,288288,1959,336928,63396,400324,694863,392690,302173,48.42858264917748,0.4893536235649124,84.16382729988709,15.836172700112908,46.25210838040441,43.486701695154295,56.513298304845705,60.37610592101556,39.62389407898444
368,JHARKHAND,Saraikela-Kharsawan,1065056,612993,365332,247661,2606,217248,68439,285687,430051,283281,146770,57.5550018027221,0.9121871138693746,76.04406220794085,23.955937792059142,40.37825241114083,34.12851033947136,65.87148966052864,59.5980704510492,40.401929548950804
369,ORISSA,Bargarh,1481255,983783,557217,426566,2401,411566,47395,458961,762092,473305,288787,66.41550577044467,0.5231381315623768,89.67341451670185,10.326585483298146,51.44907527738303,37.893981304094524,62.10601869590548,56.640234685901255,43.359765314098745
370,ORISSA,Jharsuguda,579505,405879,228092,177787,2498,103224,73962,177186,247707,172018,75689,70.03891252016807,1.4098179314392785,58.25742440147641,41.74257559852359,42.74458373957084,30.555858332626855,69.44414166737315,56.19704394659492,43.802956053405076
371,ORISSA,Sambalpur,1041099,703691,393192,310499,5231,220697,94798,315495,505840,313161,192679,67.59117048426711,1.6580294457915339,69.9526141460245,30.0473858539755,48.58711803584481,38.0908983077653,61.9091016922347,55.875661334307246,44.124338665692754
372,ORISSA,Debagarh,312520,197819,112649,85170,825,91408,7350,98758,165435,92384,73051,63.29802892614873,0.8353753619959902,92.55756495676299,7.442435043237004,52.93581210802508,44.15691963611086,55.84308036388914,56.9454905747173,43.0545094252827
373,ORISSA,Sundargarh,2093437,1342322,750147,592175,12787,387911,230151,618062,873227,584687,288540,64.12048702683673,2.0688862929609004,62.7624736676903,37.237526332309706,41.7125999015017,33.04295446659345,66.95704553340654,55.88428111883735,44.11571888116264
374,ORISSA,Kendujhar,1801733,1052518,605119,447399,2622,490634,83664,574298,766514,498077,268437,58.41697965236803,0.4565573970308098,85.43195344577205,14.568046554227946,42.54315151024042,35.02049538560287,64.97950461439713,57.49250844166085,42.50749155833915
375,ORISSA,Mayurbhanj,2519738,1369397,794171,575226,2950,689110,64479,753589,1223534,697782,525752,54.34680113567363,0.3914600664287828,91.44374453448764,8.556255465512368,48.55798499685285,42.96995424728696,57.03004575271304,57.99421205099763,42.00578794900237
376,ORISSA,Baleshwar,2320529,1621232,902359,718873,7370,601154,82440,683594,932707,684020,248687,69.8647592854905,1.078125319999883,87.94021012472315,12.059789875276845,40.193723069179484,26.662928443766372,73.33707155623364,55.65884463173685,44.341155368263145
377,ORISSA,Bhadrak,1506337,1094140,596269,497871,2637,373862,54244,428106,468599,409559,59040,72.635804604149,0.6159689422713066,87.32930629330119,12.670693706698808,31.108510247042993,12.599258641183614,87.40074135881639,54.49659092986272,45.50340907013728
378,ORISSA,Kendrapara,1440361,1089265,579970,509295,1628,414749,23494,438243,466890,386382,80508,75.62444414976524,0.3714834007616779,94.63904728655108,5.360952713448931,32.414790458780814,17.243462057443935,82.75653794255606,53.2441600528797,46.7558399471203
379,ORISSA,Jagatsinghapur,1136971,889027,481049,407978,3199,309685,43047,352732,403649,325589,78060,78.19258362790255,0.9069208350815917,87.79611716544005,12.20388283455995,35.50213681791356,19.33858376956217,80.66141623043784,54.10960522008893,45.89039477991107
380,ORISSA,Cuttack,2624470,2011469,1103033,908436,15046,579529,210768,790297,936365,761876,174489,76.64286503560719,1.9038412141258287,73.33053269846653,26.669467301533473,35.67825122786696,18.634720434873152,81.36527956512684,54.83718615598848,45.16281384401152
381,ORISSA,Jajapur,1827192,1290455,706396,584059,3831,495611,45528,541139,552234,486091,66143,70.62503557371092,0.7079511918379566,91.58663485721783,8.413365142782169,30.223096423364375,11.97735018126374,88.02264981873627,54.7400723000802,45.25992769991979
382,ORISSA,Dhenkanal,1192811,829910,464093,365817,1810,315390,36979,352369,435533,340552,94981,69.57598479557952,0.5136660716464843,89.50560350087551,10.494396499124498,36.51316092826106,21.807991587319446,78.19200841268056,55.920882987311884,44.07911701268812
383,ORISSA,Anugul,1273821,869456,494425,375031,5564,340410,74177,414587,526520,360947,165573,68.25574393890508,1.34205848229684,82.10821854037874,17.89178145962126,41.33390798236173,31.44666869254729,68.55333130745271,56.86601737178189,43.13398262821811
384,ORISSA,Nayagarh,962789,688362,392333,296029,1163,261646,26688,288334,343633,284591,59042,71.49666230087797,0.40335166855105536,90.74406764377423,9.255932356225765,35.69141317568024,17.181702572220946,82.81829742777906,56.99515661817473,43.00484338182526
385,ORISSA,Khordha,2251673,1749936,957515,792421,35701,331834,356895,688729,792193,645880,146313,77.7171463174271,5.183606324112968,48.180634182675625,51.81936581732438,35.18241769564231,18.469362895153075,81.53063710484693,54.71714394126413,45.28285605873586
386,ORISSA,Puri,1698730,1291939,704857,587082,3416,402014,72210,474224,621676,498461,123215,76.05322799974098,0.7203346941529741,84.77301865784945,15.226981342150545,36.596516220941524,19.819809675779666,80.18019032422033,54.55807124020562,45.441928759794386
387,ORISSA,Ganjam,3529031,2210050,1262652,947398,9049,795476,219918,1015394,1501772,990027,511745,62.62483950976912,0.8911811572650616,78.34160926694466,21.658390733055345,42.55479762008324,34.076078126373375,65.92392187362663,57.13228207506618,42.86771792493382
388,ORISSA,Gajapati,577817,262537,153663,108874,635,152095,23050,175145,293933,155907,138026,45.436011747664054,0.36255673870221816,86.83947586285649,13.16052413714351,50.86956596984859,46.9583204335682,53.04167956643181,58.530035766387215,41.469964233612785
389,ORISSA,Kandhamal,733110,399786,233900,165886,768,218446,24489,242935,355349,193515,161834,54.53288046814257,0.3161339452940087,89.91952579908205,10.08047420091794,48.471443575998144,45.542269712311,54.457730287688996,58.506300870965966,41.493699129034034
390,ORISSA,Baudh,441162,271612,158648,112964,245,131377,6577,137954,219457,125627,93830,61.56740607758601,0.1775954303608449,95.23246879394581,4.767531206054192,49.74521830982723,42.75552841786774,57.24447158213226,58.409790436357746,41.590209563642254
391,ORISSA,Subarnapur,610183,398421,230393,168028,708,176927,16575,193502,286661,181595,105066,65.2953294339567,0.36588769108329633,91.43419706256266,8.56580293743734,46.97951270356598,36.65165474201234,63.34834525798766,57.82652018844389,42.17347981155612
392,ORISSA,Balangir,1648997,927260,545672,381588,3286,476770,62192,538962,720601,469956,250645,56.23175785037814,0.6096904791061336,88.46078202173808,11.539217978261918,43.699351787783726,34.78277160314793,65.21722839685206,58.847788106895585,41.152211893104415
393,ORISSA,Nuapada,610382,299383,180903,118480,757,197258,11869,209127,305438,168155,137283,49.048464731921975,0.3619809971930932,94.32450137954449,5.675498620455513,50.0404664619861,44.94627387554921,55.05372612445078,60.42527464819312,39.57472535180688
394,ORISSA,Kalahandi,1576869,802036,484177,317859,1953,456336,38412,494748,751930,447290,304640,50.86256372596583,0.3947464163574183,92.23604744233428,7.763952557665721,47.68500110028163,40.51440958599869,59.4855904140013,60.368487200075805,39.631512799924195
395,ORISSA,Rayagada,967911,407735,241959,165776,1553,237343,49205,286548,467122,258032,209090,42.125257384201646,0.5419685358124992,82.82835685469799,17.17164314530201,48.26084216420725,44.76132573503282,55.23867426496718,59.34221982415049,40.65778017584951
396,ORISSA,Nabarangapur,1220946,470379,286984,183395,1324,342840,29424,372264,610906,342641,268265,38.52578246703786,0.3556615735069735,92.09593191928309,7.904068080716911,50.035464303908604,43.91264777232504,56.087352227674955,61.01122711685684,38.98877288314317
397,ORISSA,Koraput,1379647,568090,340843,227247,3988,381789,78339,460128,693406,384053,309353,41.17647485190052,0.8667153487725154,82.97452013352806,17.025479866471937,50.259667871564254,44.61354531111643,55.38645468888357,59.99806368709183,40.001936312908164
398,ORISSA,Malkangiri,613192,244706,147001,97705,448,167884,15839,183723,310666,170495,140171,39.906913332202635,0.24384535414727604,91.37886927602968,8.621130723970325,50.663739905282526,45.11951742385713,54.88048257614287,60.072495157454256,39.927504842545744
399,CHHATTISGARH,Koriya,658917,397823,229923,167900,1667,121852,59763,181615,307071,185483,121588,60.375282471085136,0.9178757261239435,67.09357707237838,32.90642292762161,46.602379358857036,39.596054332711326,60.403945667288674,57.795300925285865,42.20469907471413
400,CHHATTISGARH,Surguja,2359886,1187941,694686,493255,2737,525596,65167,590763,1155807,649888,505919,50.33891467638691,0.46329915719163184,88.96901126170732,11.030988738292683,48.97723873102345,43.77192732004565,56.22807267995435,58.47815674347463,41.521843256525365
401,CHHATTISGARH,Jashpur,851669,495415,280656,214759,567,205670,20722,226392,487360,263645,223715,58.16989933882765,0.2504505459556875,90.84684971200396,9.153150287996043,57.224109366432266,45.90343893630992,54.09656106369008,56.65068679793708,43.349313202062916
402,CHHATTISGARH,Raigarh,1493984,951639,542756,408883,3342,354278,66638,420916,690167,429211,260956,63.6980717330306,0.7939826473690712,84.1683376255595,15.831662374440505,46.19641174202669,37.81055889371703,62.18944110628297,57.0338121913877,42.9661878086123
403,CHHATTISGARH,Korba,1206640,748759,433391,315368,4544,206598,126055,332653,521186,333329,187857,62.05322217065571,1.3659879814701805,62.10615866984516,37.89384133015485,43.193164489822976,36.04413779341732,63.95586220658268,57.881240826487556,42.11875917351244
404,CHHATTISGARH,Janjgir - Champa,1619707,1019634,593679,425955,1706,379583,61190,440773,846466,478278,368188,62.951756089218605,0.3870473009916669,86.11757072234461,13.882429277655392,52.26043969680936,43.4970808041906,56.5029191958094,58.22471592747986,41.775284072520144
405,CHHATTISGARH,Bilaspur,2663629,1596560,932474,664086,8566,549632,188174,737806,1203197,715467,487730,59.939278330428145,1.161009804745421,74.4954635771463,25.5045364228537,45.17134330644395,40.53617154962986,59.46382845037014,58.405196171769305,41.594803828230695
406,CHHATTISGARH,Kabeerdham,822526,414167,248503,165664,682,187311,23868,211179,404156,217073,187083,50.353058748294885,0.3229487780508479,88.69773983208557,11.302260167914422,49.135954364968406,46.28979898850939,53.71020101149061,60.000676055793924,39.99932394420608
407,CHHATTISGARH,Rajnandgaon,1537133,1008379,561355,447024,2111,313604,76528,390132,800092,436611,363481,65.60128498965283,0.5410989101124747,80.38407513354454,19.615924866455455,52.05092857937472,45.42990056143543,54.57009943856457,55.66904903810968,44.330950961890316
408,CHHATTISGARH,Durg,3343872,2303378,1284612,1018766,16141,533448,349741,883189,1496805,921729,575076,68.88355774383709,1.8275816388111716,60.40020878883229,39.59979121116771,44.76262847381718,38.42023510076463,61.579764899235364,55.77078534222346,44.22921465777653
409,CHHATTISGARH,Raipur,4063872,2629749,1493158,1136591,20261,673499,395001,1068500,1757664,1099964,657700,64.71042887177549,1.896209639681797,63.03219466541881,36.967805334581186,43.25096853444203,37.41898337793799,62.581016622062016,56.77948731989251,43.22051268010749
410,CHHATTISGARH,Mahasamund,1032754,637963,364089,273874,961,274793,35774,310567,499260,291858,207402,61.772987565286606,0.3094340351679348,88.48106849729687,11.51893150270312,48.3425869084022,41.5418819853383,58.4581180146617,57.070551113465825,42.929448886534175
411,CHHATTISGARH,Dhamtari,799781,546833,303924,242909,1016,168689,41792,210481,402895,226382,176513,68.37284206551544,0.4827039020149087,80.14452610924502,19.855473890754986,50.37566533838639,43.81116668114522,56.18883331885479,55.57894274851737,44.42105725148263
412,CHHATTISGARH,Uttar Bastar Kanker,748941,456042,258298,197744,579,169191,24878,194069,389359,217513,171846,60.8915789094201,0.2983474949631317,87.18084804888983,12.819151951110172,51.987940305044056,44.1356177717736,55.8643822282264,56.63908148810856,43.36091851189145
413,CHHATTISGARH,Bastar,1413199,650863,382335,268528,1782,316425,54894,371319,726531,404364,322167,46.05600485140451,0.47991080445654544,85.21648501692614,14.783514983073854,51.41038169429783,44.343187007849636,55.65681299215037,58.74277689774961,41.25722310225039
414,CHHATTISGARH,Narayanpur,139820,56621,33449,23172,86,26916,6179,33095,71089,38186,32903,40.495637247890144,0.2598579845898172,81.32950596766884,18.670494032331167,50.84322700615077,46.28423525439941,53.71576474560058,59.07525476413345,40.92474523586655
415,CHHATTISGARH,Dakshin Bastar Dantewada,533638,191237,116529,74708,955,106545,31304,137849,286595,153294,133301,35.836465918843864,0.6927870350891193,77.291093878084,22.70890612191601,53.70588301432806,46.51197683141716,53.48802316858284,60.93433802036217,39.06566197963783
416,CHHATTISGARH,Bijapur,255230,86919,54076,32843,117,50449,7942,58391,134525,71591,62934,34.05516592877013,0.20037334520730934,86.39858882362009,13.601411176379921,52.70736198722721,46.78238245679241,53.21761754320759,62.21424544691034,37.78575455308966
417,MADHYA PRADESH,Sheopur,687861,328025,208201,119824,273,150146,26376,176522,277455,183788,93667,47.687686901859536,0.15465494385968886,85.05795311632545,14.942046883674557,40.33591088897321,33.75934836279757,66.24065163720243,63.47107689962655,36.52892310037345
418,MADHYA PRADESH,Morena,1965970,1179685,747652,432033,1781,319298,95288,414586,675993,525329,150664,60.00523914403577,0.42958517653755796,77.01610763508657,22.983892364913434,34.38470576865364,22.287804755374687,77.71219524462532,63.37725748822779,36.62274251177221
419,MADHYA PRADESH,Bhind,1703005,1094917,676513,418404,1166,271211,88385,359596,520768,455775,64993,64.29323460588783,0.32425277255586826,75.42102804258111,24.578971957418883,30.579358252030968,12.480221518987342,87.51977848101265,61.78669250728595,38.21330749271406
420,MADHYA PRADESH,Gwalior,2032036,1357210,803114,554096,15779,172720,272172,444892,685311,548820,136491,66.79064740978998,3.5467034696061064,38.82290533432833,61.177094665671675,33.725337543232506,19.916650980357822,80.08334901964218,59.17389350211095,40.82610649788905
421,MADHYA PRADESH,Datia,786754,491445,303815,187630,616,160453,43401,203854,321160,225662,95498,62.46488737267304,0.3021770482796511,78.70976286950464,21.290237130495353,40.82089191793115,29.735334412753765,70.26466558724623,61.820753085289304,38.1792469147107
422,MADHYA PRADESH,Shivpuri,1726050,900846,573242,327604,1852,367859,66759,434618,759281,481001,278280,52.19118797253846,0.4261213295353621,84.63961455807168,15.360385441928315,43.989513629385016,36.650462740408365,63.349537259591635,63.633739840105854,36.36626015989414
423,MADHYA PRADESH,Tikamgarh,1445166,747940,459353,288587,1090,322772,60220,382992,655318,402776,252542,51.75460812114318,0.2846012449346201,84.27643397251117,15.723566027488825,45.34551740076919,38.53732081218584,61.46267918781416,61.41575527448726,38.58424472551274
424,MADHYA PRADESH,Chhatarpur,1762375,943033,572010,371023,1880,375869,95048,470917,751797,481518,270279,53.50921341939144,0.3992210941630903,79.81640076701414,20.183599232985856,42.658174338605576,35.951061257227686,64.04893874277232,60.65641393249229,39.343586067507715
425,MADHYA PRADESH,Panna,1016520,552559,332140,220419,653,256744,32179,288923,431998,275375,156623,54.35790737024357,0.22601177476351833,88.86243047455551,11.137569525444496,42.49773737850706,36.25549192357372,63.74450807642628,60.10941817977808,39.89058182022192
426,MADHYA PRADESH,Sagar,2378458,1545719,908607,637112,4546,448408,165507,613915,1006035,682077,323958,64.98828232409402,0.7404933907788538,73.04073039427283,26.959269605727176,42.29778284922416,32.20146416377164,67.79853583622835,58.78215898232473,41.21784101767527
427,MADHYA PRADESH,Damoh,1264219,747715,445737,301978,1432,303387,66514,369901,574595,367711,206884,59.1444203891889,0.3871306106228423,82.01843195882141,17.981568041178587,45.45059044358612,36.005186261627756,63.994813738372244,59.613221615187605,40.386778384812395
428,MADHYA PRADESH,Satna,2228935,1371781,801051,570730,3754,461831,114173,576004,911349,590487,320862,61.54423525136444,0.651731585197325,80.1784362608593,19.8215637391407,40.88719500568657,35.20736841758755,64.79263158241244,58.39496246120919,41.60503753879081
429,MADHYA PRADESH,Rewa,2365106,1441757,845572,596185,3406,523910,94489,618399,991946,617184,374762,60.959508791572134,0.55077708728507,84.72038279492689,15.279617205073102,41.940868612231334,37.78048401828325,62.21951598171675,58.64871819592344,41.35128180407656
430,MADHYA PRADESH,Umaria,644758,356672,210907,145765,839,138100,29966,168066,289691,175698,113993,55.318739744214106,0.49920864422310285,82.17009984172886,17.829900158271155,44.93019086230803,39.34985898767997,60.65014101232003,59.13191952269873,40.86808047730127
431,MADHYA PRADESH,Neemuch,826067,508834,307889,200945,1945,174235,67962,242197,418682,245708,172974,61.59718279510016,0.8030652733105695,71.93937166851778,28.060628331482224,50.68378230821471,41.313932769978166,58.686067230021834,60.508731727832654,39.491268272167346
432,MADHYA PRADESH,Mandsaur,1340411,834591,502898,331693,2324,302287,81832,384119,679723,397714,282009,62.26381311403741,0.6050208398959698,78.69618529674398,21.303814703256023,50.71004341205795,41.488812354444384,58.511187645555616,60.2568204066423,39.7431795933577
433,MADHYA PRADESH,Ratlam,1455069,825880,485090,340790,3644,266716,107151,373867,690980,411446,279534,56.75882037209232,0.9746781609502845,71.33980800659057,28.660191993409423,47.48778236633452,40.45471648962343,59.54528351037657,58.73613600038746,41.26386399961253
434,MADHYA PRADESH,Ujjain,1986864,1240990,730817,510173,7501,300765,188684,489449,897442,569425,328017,62.45973554304673,1.5325396517308238,61.449711818800324,38.550288181199676,45.16876847131962,36.55021717280894,63.44978282719106,58.889837951957716,41.110162048042284
435,MADHYA PRADESH,Shajapur,1512681,894612,543509,351103,1382,312611,73997,386608,717871,431857,286014,59.14082347831433,0.3574680296320821,80.85994081860696,19.14005918139304,47.456866318807464,39.84197717974399,60.15802282025601,60.753600443544244,39.246399556455756
436,MADHYA PRADESH,Dewas,1563715,925369,550716,374653,3518,274995,101014,376009,742676,451501,291175,59.17759949862986,0.935615902810837,73.13521750809157,26.86478249190844,47.49433240712022,39.206194895216754,60.79380510478324,59.513123953795734,40.48687604620427
437,MADHYA PRADESH,Dhar,2185793,1077338,638479,438859,2388,412348,103364,515712,1027974,597079,430895,49.28819883676084,0.4630491437081162,79.95703028046661,20.04296971953338,47.02979650863554,41.91691618659616,58.083083813403846,59.26450194832077,40.73549805167923
438,MADHYA PRADESH,Indore,3276697,2309130,1289631,1019499,48691,200371,587947,788318,1268195,939055,329140,70.47127030665331,6.17656833917277,25.417534548240685,74.58246545175932,38.703456560066435,25.953421989520535,74.04657801047946,55.84921593847033,44.15078406152967
439,MADHYA PRADESH,Khargone (West Nimar),1873046,986234,575428,410806,2162,383543,76620,460163,894119,518254,375865,52.654019175183095,0.4698335155151544,83.34937837244628,16.650621627553715,47.736094041470416,42.03746928540832,57.962530714591686,58.345990910879166,41.654009089120834
440,MADHYA PRADESH,Barwani,1385881,549926,313642,236284,1158,250358,48912,299270,653897,365928,287969,39.68060749804636,0.3869415577906239,83.65623016005614,16.343769839943864,47.18276677434787,44.0388929754992,55.9611070245008,57.03349177889388,42.96650822110612
441,MADHYA PRADESH,Rajgarh,1545814,804245,488797,315448,1611,331894,69823,401717,745603,429768,315835,52.0272814193687,0.40102858479974707,82.61885854967552,17.381141450324485,48.23368141315837,42.35967398199846,57.640326018001545,60.7771263731823,39.2228736268177
